snow_depth,snow_water_equivalent,elevation_band,month,year,state
5,0.8,8,04,10,co
29,6.4,8,01,12,co
40,6.8,8,02,12,co
30,8.7,8,03,12,co
0,0.0,8,04,12,co
16,3.2,8,01,13,co
23,4.6,8,02,13,co
22,5.4,8,03,13,co
10,3.7,8,04,13,co
28,6.8,8,01,14,co
42,12.4,8,02,14,co
45,14.8,8,03,14,co
23,8.8,8,04,14,co
23,4.0,8,01,15,co
31,6.0,8,02,15,co
24,6.9,8,03,15,co
6,2.0,8,04,15,co
28,7.2,8,01,16,co
31,8.1,8,02,16,co
35,8.8,8,03,16,co
18,5.2,8,04,16,co
11,2.1,10,01,00,co
23,4.0,10,02,00,co
24,6.4,10,03,00,co
14,4.9,10,04,00,co
36,7.8,10,01,01,co
50,13.2,10,02,01,co
48,15.6,10,03,01,co
47,17.6,10,04,01,co
21,4.1,10,01,02,co
21,5.2,10,02,02,co
24,7.2,10,03,02,co
3,1.1,10,04,02,co
19,4.6,10,01,03,co
34,6.2,10,02,03,co
31,8.5,10,03,03,co
25,8.1,10,04,03,co
44,13.7,10,01,04,co
52,14.1,10,02,04,co
41,15.4,10,03,04,co
47,17.8,10,04,04,co
52,14.8,10,01,05,co
61,17.9,10,02,05,co
61,18.9,10,03,05,co
54,19.6,10,04,05,co
22,5.1,10,01,06,co
24,5.4,10,02,06,co
43,10.8,10,03,06,co
28,9.6,10,04,06,co
41,11.1,10,01,07,co
49,13.7,10,03,07,co
44,13.4,10,03,07,co
39,14.0,10,04,07,co
59,17.4,10,01,08,co
66,22.0,10,02,08,co
59,21.6,10,03,08,co
46,19.6,10,04,08,co
47,11.1,10,01,10,co
52,14.2,10,02,10,co
48,14.8,10,03,10,co
39,13.3,10,04,10,co
27,5.8,10,01,12,co
29,9.3,10,03,12,co
12,4.0,10,04,12,co
30,6.4,10,01,13,co
32,7.5,10,02,13,co
27,7.3,10,03,13,co
20,7.0,10,04,13,co
27,8.1,10,01,14,co
36,10.3,10,02,14,co
41,9.6,10,03,14,co
35,9.8,10,03,15,co
21,6.2,10,04,15,co
41,11.0,10,03,16,co
46,14.8,10,04,16,co
28,8.8,10,01,05,co
189,15.5,10,02,05,co
56,18.2,10,03,05,co
58,19.4,10,04,05,co
35,15.0,10,05,05,co
0,0.0,10,06,05,co
2,1.9,10,01,06,co
14,3.8,10,02,06,co
13,4.8,10,03,06,co
32,10.9,10,04,06,co
3,1.2,10,05,06,co
,0.0,10,06,06,co
35,9.3,10,01,07,co
44,13.8,10,02,07,co
53,15.7,10,03,07,co
33,14.5,10,04,07,co
14,7.6,10,05,07,co
1,0.0,10,06,07,co
40,13.2,10,01,08,co
,20.7,10,02,08,co
65,24.1,10,03,08,co
59,25.6,10,04,08,co
31,18.1,10,05,08,co
0,0.0,10,06,08,co
41,12.0,10,01,09,co
46,15.2,10,02,09,co
48,17.5,10,03,09,co
41,17.5,10,04,09,co
18,8.6,10,05,09,co
1,0.0,10,06,09,co
27,8.2,10,01,10,co
48,12.9,10,02,10,co
54,16.2,10,03,10,co
46,18.0,10,04,10,co
34,13.0,10,05,10,co
0,0.0,10,06,10,co
34,8.5,10,01,11,co
27,9.3,10,02,11,co
45,13.1,10,03,11,co
36,13.7,10,04,11,co
27,10.8,10,05,11,co
0,0.0,10,06,11,co
21,5.5,10,01,12,co
28,7.4,10,02,12,co
46,11.3,10,03,12,co
12,4.7,10,04,12,co
0,0.0,10,05,12,co
0,0.0,10,06,12,co
20,5.3,10,01,13,co
36,9.0,10,02,13,co
38,10.6,10,03,13,co
26,10.0,10,04,13,co
6,2.5,10,05,13,co
0,0.0,10,06,13,co
19,5.6,10,01,14,co
29,7.3,10,02,14,co
31,8.1,10,03,14,co
27,10.2,10,04,14,co
5,2.2,10,05,14,co
0,0.0,10,06,14,co
12,3.2,10,01,15,co
16,4.7,10,02,15,co
37,8.3,10,03,15,co
15,8.1,10,04,15,co
0,0.0,10,05,15,co
0,0.0,10,06,15,co
29,8.4,10,01,16,co
42,11.0,10,02,16,co
35,12.0,10,03,16,co
41,14.1,10,04,16,co
32,13.2,10,05,16,co
0,0.0,10,06,16,co
,3.7,10,01,00,co
,8.8,10,02,00,co
,13.1,10,03,00,co
47,16.3,10,04,00,co
29,13.8,10,05,00,co
,0.0,10,06,00,co
38,7.4,10,01,01,co
35,8.2,10,02,01,co
51,11.4,10,03,01,co
58,15.4,10,04,01,co
35,13.0,10,05,01,co
,0.0,10,06,01,co
96,4.1,10,01,02,co
30,6.3,10,02,02,co
39,8.0,10,03,02,co
36,9.6,10,04,02,co
0,0.4,10,05,02,co
0,0.0,10,06,02,co
98,6.9,10,01,03,co
37,8.7,10,02,03,co
58,12.2,10,03,03,co
70,20.1,10,04,03,co
58,21.6,10,05,03,co
,0.4,10,06,03,co
24,5.1,10,01,04,co
37,7.7,10,02,04,co
97,10.1,10,03,04,co
34,11.2,10,04,04,co
26,9.5,10,05,04,co
,0.0,10,06,04,co
25,4.9,10,01,05,co
37,7.4,10,02,05,co
41,9.6,10,03,05,co
97,12.2,10,04,05,co
97,11.4,10,05,05,co
,0.0,10,06,05,co
54,13.2,10,01,06,co
59,16.5,10,02,06,co
60,18.7,10,03,06,co
66,21.3,10,04,06,co
41,14.9,10,05,06,co
0,0.0,10,06,06,co
37,9.2,10,01,07,co
43,11.1,10,02,07,co
61,14.7,10,03,07,co
,17.8,10,04,07,co
49,16.6,10,05,07,co
0,0.3,10,06,07,co
,7.8,10,01,08,co
,12.0,10,02,08,co
,17.2,10,03,08,co
,20.5,10,04,08,co
,17.5,10,05,08,co
,4.9,10,06,08,co
37,9.0,10,01,09,co
50,12.9,10,02,09,co
60,15.7,10,03,09,co
64,18.5,10,04,09,co
52,18.6,10,05,09,co
1,0.7,10,06,09,co
26,5.2,10,01,10,co
31,7.0,10,02,10,co
47,9.7,10,03,10,co
40,11.8,10,04,10,co
40,12.5,10,05,10,co
0,0.0,10,06,10,co
48,12.2,10,01,11,co
56,16.2,10,02,11,co
72,19.5,10,03,11,co
86,25.9,10,04,11,co
89,31.5,10,05,11,co
63,26.2,10,06,11,co
23,5.0,10,01,12,co
36,8.0,10,02,12,co
48,11.1,10,03,12,co
29,10.2,10,04,12,co
6,1.9,10,05,12,co
0,0.0,10,06,12,co
22,4.6,10,01,13,co
30,6.0,10,02,13,co
39,8.6,10,03,13,co
48,12.9,10,04,13,co
46,16.2,10,05,13,co
18,6.1,10,06,13,co
32,7.4,10,01,14,co
63,12.9,10,02,14,co
72,19.2,10,03,14,co
80,24.3,10,04,14,co
66,23.6,10,05,14,co
27,10.9,10,06,14,co
37,9.3,10,01,15,co
39,10.9,10,02,15,co
53,14.1,10,03,15,co
45,15.7,10,04,15,co
39,15.0,10,05,15,co
35,13.8,10,06,15,co
37,9.1,10,01,16,co
51,11.8,10,02,16,co
49,13.4,10,03,16,co
63,18.2,10,04,16,co
59,19.6,10,05,16,co
17,5.4,10,06,16,co
26,4.6,8,02,00,co
38,9.1,8,03,00,co
36,12.6,8,04,00,co
28,4.8,8,01,01,co
38,7.5,8,02,01,co
20,6.8,8,03,01,co
28,5.0,8,01,02,co
27,6.1,8,02,02,co
21,4.6,8,03,02,co
0,0.0,8,05,02,co
22,4.2,8,01,03,co
41,8.2,8,03,03,co
33,8.3,8,03,03,co
30,6.3,8,01,04,co
34,8.6,8,02,04,co
12,5.0,8,03,04,co
31,8.0,8,01,05,co
45,11.9,8,02,05,co
46,13.4,8,03,05,co
27,5.7,8,01,06,co
22,5.7,8,02,06,co
24,7.2,8,03,06,co
0,0.0,8,04,06,co
22,5.1,8,01,07,co
36,9.5,8,03,07,co
10,3.6,8,03,07,co
44,11.6,8,01,08,co
50,16.4,8,02,08,co
34,14.9,8,04,08,co
34,11.2,8,02,10,co
42,13.2,8,02,10,co
45,15.1,8,04,10,co
23,6.3,8,02,12,co
27,6.8,8,01,13,co
32,8.7,8,03,13,co
22,5.1,8,02,14,co
28,7.9,8,02,14,co
21,6.5,8,03,14,co
19,5.0,8,02,15,co
31,7.5,8,02,15,co
10,2.6,8,03,15,co
31,9.3,8,02,16,co
25,9.1,8,02,16,co
18,7.3,8,03,16,co
65,22.6,10,04,00,co
67,26.4,10,04,00,co
81,23.3,10,01,06,co
75,25.7,10,02,06,co
92,31.0,10,03,06,co
79,31.2,10,04,06,co
41,11.1,10,01,07,co
52,14.6,10,02,07,co
58,17.2,10,03,07,co
58,19.0,10,04,07,co
75,20.0,10,02,08,co
83,25.2,10,03,08,co
86,28.7,10,03,08,co
84,30.9,10,04,08,co
69,14.8,10,02,10,co
65,18.4,10,03,10,co
63,18.5,10,04,10,co
42,9.2,10,02,12,co
56,14.4,10,03,12,co
40,12.8,10,03,12,co
46,10.3,10,02,13,co
56,16.4,10,04,13,co
75,20.8,10,04,13,co
42,9.6,10,01,14,co
74,20.0,10,02,14,co
84,24.3,10,03,14,co
80,25.6,10,04,14,co
45,13.3,10,01,15,co
56,15.5,10,02,15,co
51,17.8,10,04,15,co
57,19.3,10,04,15,co
51,12.4,10,01,16,co
59,15.7,10,02,16,co
73,19.9,10,03,16,co
69,21.2,10,04,16,co
187,9.2,10,01,08,co
50,15.0,10,02,08,co
58,18.8,10,03,08,co
58,21.0,10,04,08,co
36,18.8,10,05,08,co
10,4.7,10,06,08,co
34,9.5,10,01,09,co
39,11.9,10,02,09,co
44,13.4,10,03,09,co
50,15.8,10,04,09,co
51,17.7,10,05,09,co
,0.0,10,06,09,co
31,7.4,10,01,10,co
44,10.7,10,02,10,co
55,14.1,10,03,10,co
74,21.0,10,04,10,co
48,17.6,10,05,10,co
0,0.0,10,06,10,co
13,4.6,10,01,11,co
20,5.8,10,02,11,co
28,8.6,10,03,11,co
29,9.4,10,04,11,co
29,10.1,10,05,11,co
1,0.6,10,06,11,co
35,8.8,10,01,12,co
36,9.6,10,02,12,co
47,12.7,10,03,12,co
35,11.2,10,04,12,co
20,6.3,10,05,12,co
0,0.0,10,06,12,co
17,3.1,10,01,13,co
17,5.0,10,02,13,co
32,7.3,10,03,13,co
32,9.8,10,04,13,co
23,9.4,10,05,13,co
0,0.0,10,06,13,co
25,6.1,10,01,14,co
36,8.6,10,02,14,co
39,10.1,10,03,14,co
46,12.9,10,04,14,co
36,12.5,10,05,14,co
0,0.0,10,06,14,co
26,5.2,10,01,15,co
32,7.4,10,02,15,co
53,11.3,10,03,15,co
38,13.0,10,04,15,co
41,13.3,10,05,15,co
32,12.4,10,06,15,co
23,7.1,10,01,16,co
31,8.8,10,02,16,co
47,12.2,10,03,16,co
47,12.8,10,04,16,co
53,16.2,10,05,16,co
9,5.0,10,06,16,co
18,3.1,9,01,00,co
23,5.7,9,02,00,co
28,7.2,9,03,00,co
11,3.1,9,04,00,co
15,2.6,9,01,01,co
27,4.4,9,02,01,co
26,6.4,9,03,01,co
21,6.3,9,04,01,co
15,2.6,9,01,02,co
21,3.7,9,02,02,co
28,6.1,9,03,02,co
3,0.7,9,04,02,co
17,3.4,9,01,03,co
32,5.6,9,02,03,co
49,11.3,9,03,03,co
25,9.2,9,04,03,co
22,4.6,9,01,04,co
26,5.8,9,02,04,co
16,4.4,9,03,04,co
18,5.1,9,04,04,co
21,4.8,9,01,05,co
29,6.4,9,02,05,co
31,7.8,9,03,05,co
23,5.9,9,04,05,co
22,4.2,9,01,06,co
24,5.6,9,02,06,co
28,6.2,9,03,06,co
7,1.4,9,04,06,co
28,6.6,9,01,07,co
34,8.0,9,02,07,co
27,7.8,9,03,07,co
22,6.9,9,04,07,co
24,4.4,9,01,08,co
30,6.9,9,02,08,co
32,7.7,9,03,08,co
26,8.2,9,04,08,co
18,3.8,9,01,10,co
26,5.2,9,02,10,co
27,6.6,9,03,10,co
25,7.0,9,04,10,co
24,5.2,9,01,12,co
33,7.4,9,02,12,co
21,5.2,9,03,12,co
1,0.2,9,04,12,co
11,1.5,9,01,13,co
13,2.6,9,02,13,co
18,3.4,9,03,13,co
29,7.3,9,04,13,co
32,5.6,9,01,14,co
42,10.3,9,02,14,co
43,11.8,9,03,14,co
29,9.4,9,04,14,co
21,5.4,9,01,15,co
33,7.3,9,02,15,co
24,7.6,9,03,15,co
25,8.4,9,04,15,co
20,4.3,9,01,16,co
26,5.8,9,02,16,co
36,8.9,9,03,16,co
27,8.6,9,04,16,co
33,7.1,10,01,14,co
61,12.5,10,02,14,co
71,19.7,10,03,14,co
76,24.8,10,04,14,co
74,24.3,10,05,14,co
41,15.8,10,06,14,co
39,8.5,10,01,15,co
38,9.6,10,02,15,co
52,13.0,10,03,15,co
47,14.8,10,04,15,co
46,14.7,10,05,15,co
39,14.3,10,06,15,co
37,9.0,10,01,16,co
50,12.2,10,02,16,co
50,14.3,10,03,16,co
75,20.3,10,04,16,co
74,22.5,10,05,16,co
48,17.5,10,06,16,co
,4.2,10,01,00,co
,8.6,10,02,00,co
,10.8,10,03,00,co
,15.1,10,04,00,co
,14.2,10,05,00,co
,0.0,10,06,00,co
,6.9,10,01,01,co
,7.8,10,02,01,co
,10.6,10,03,01,co
,15.0,10,04,01,co
,13.9,10,05,01,co
,0.3,10,06,01,co
,3.9,10,01,02,co
,5.5,10,02,02,co
,7.3,10,03,02,co
,9.4,10,04,02,co
,4.0,10,05,02,co
,0.0,10,06,02,co
,5.1,10,01,03,co
,6.3,10,02,03,co
,9.7,10,03,03,co
,14.4,10,04,03,co
,14.6,10,05,03,co
,0.0,10,06,03,co
,3.8,10,01,04,co
,5.9,10,02,04,co
,8.5,10,03,04,co
,9.6,10,04,04,co
,13.0,10,05,04,co
,0.0,10,06,04,co
,6.8,10,01,05,co
152,9.1,10,02,05,co
42,10.7,10,03,05,co
152,14.0,10,04,05,co
152,14.2,10,05,05,co
3,0.0,10,06,05,co
41,11.2,10,01,06,co
,14.2,10,02,06,co
49,15.8,10,03,06,co
59,19.1,10,04,06,co
,17.2,10,05,06,co
,0.0,10,06,06,co
36,8.5,10,01,07,co
43,10.8,10,02,07,co
55,13.6,10,03,07,co
52,15.4,10,04,07,co
47,16.6,10,05,07,co
19,7.7,10,06,07,co
33,7.6,10,01,08,co
,10.7,10,02,08,co
,15.0,10,03,08,co
66,18.8,10,04,08,co
47,19.0,10,05,08,co
21,10.0,10,06,08,co
29,7.2,10,01,09,co
38,9.9,10,02,09,co
47,12.2,10,03,09,co
53,14.8,10,04,09,co
41,15.3,10,05,09,co
0,0.4,10,06,09,co
27,5.9,10,01,10,co
35,8.0,10,02,10,co
48,10.9,10,03,10,co
49,13.8,10,04,10,co
42,14.2,10,05,10,co
,1.7,10,06,10,co
36,8.2,10,01,11,co
46,11.2,10,02,11,co
51,13.9,10,03,11,co
64,17.8,10,04,11,co
65,21.3,10,05,11,co
43,16.4,10,06,11,co
23,4.8,10,01,12,co
31,6.7,10,02,12,co
44,9.8,10,03,12,co
29,9.9,10,04,12,co
9,4.9,10,05,12,co
0,0.0,10,06,12,co
17,3.2,10,01,13,co
24,4.4,10,02,13,co
34,6.9,10,03,13,co
41,10.9,10,04,13,co
42,13.9,10,05,13,co
17,6.6,10,06,13,co
28,6.3,10,01,14,co
58,11.4,10,02,14,co
59,16.2,10,03,14,co
65,19.5,10,04,14,co
58,21.3,10,05,14,co
31,13.1,10,06,14,co
34,8.2,10,01,15,co
38,10.4,10,02,15,co
52,13.8,10,03,15,co
46,15.7,10,04,15,co
49,18.2,10,05,15,co
47,19.2,10,06,15,co
32,7.7,10,01,16,co
46,10.1,10,02,16,co
46,11.8,10,03,16,co
54,15.4,10,04,16,co
65,19.3,10,05,16,co
29,11.0,10,06,16,co
32,6.1,10,01,00,co
29,7.5,10,02,00,co
37,10.2,10,03,00,co
28,9.2,10,05,00,co
26,5.1,10,01,01,co
31,6.7,10,02,01,co
47,12.2,10,03,01,co
33,10.2,10,04,01,co
16,2.8,10,01,02,co
22,3.2,10,02,02,co
21,4.8,10,04,02,co
9,2.5,10,04,02,co
22,4.6,10,01,03,co
35,7.4,10,02,03,co
41,9.4,10,03,03,co
30,9.5,10,04,03,co
20,3.9,10,01,04,co
27,5.6,10,02,04,co
22,5.2,10,03,04,co
34,8.3,10,04,04,co
35,6.0,10,01,05,co
30,6.4,10,02,05,co
36,9.0,10,03,05,co
23,7.3,10,04,05,co
38,9.3,10,01,06,co
38,9.8,10,02,06,co
44,11.9,10,03,06,co
27,9.2,10,04,06,co
29,7.0,10,01,07,co
38,8.9,10,02,07,co
33,9.4,10,03,07,co
37,11.0,10,04,07,co
30,6.0,10,01,08,co
32,7.1,10,02,08,co
47,14.1,10,03,08,co
35,10.9,10,04,08,co
32,6.6,10,01,10,co
33,7.6,10,02,10,co
39,11.5,10,03,10,co
27,8.7,10,04,10,co
31,5.4,10,01,12,co
34,7.8,10,02,12,co
29,6.8,10,03,12,co
9,2.8,10,04,12,co
12,2.3,10,01,13,co
29,7.1,10,03,13,co
32,9.6,10,04,13,co
39,7.5,10,01,14,co
44,10.8,10,02,14,co
40,12.2,10,03,14,co
33,11.7,10,04,14,co
24,5.8,10,01,15,co
35,7.4,10,02,15,co
29,8.5,10,03,15,co
34,10.9,10,04,15,co
23,4.8,10,01,16,co
32,7.2,10,02,16,co
33,8.4,10,03,16,co
33,9.4,10,04,16,co
15,3.9,9,01,00,co
21,4.6,9,02,00,co
25,7.2,9,03,00,co
11,3.8,9,04,00,co
11,2.6,9,01,01,co
16,4.1,9,02,01,co
16,2.7,9,03,01,co
16,4.3,9,04,01,co
13,1.4,9,01,02,co
12,2.1,9,02,02,co
18,3.9,9,03,02,co
1,0.2,9,04,02,co
13,2.5,9,01,03,co
20,4.0,9,02,03,co
50,10.8,9,03,03,co
24,7.4,9,04,03,co
28,3.1,9,02,04,co
18,4.2,9,02,04,co
8,2.0,9,03,04,co
6,1.6,9,04,04,co
14,2.8,9,01,05,co
18,3.3,9,02,05,co
26,5.3,9,03,05,co
12,2.3,9,04,05,co
20,4.4,9,01,06,co
26,6.3,9,02,06,co
31,8.9,9,03,06,co
10,3.7,9,04,06,co
30,7.8,9,01,07,co
37,10.6,9,02,07,co
32,10.1,9,03,07,co
32,11.5,9,04,07,co
16,2.8,9,01,08,co
25,5.7,9,02,08,co
28,7.2,9,03,08,co
26,8.3,9,04,08,co
17,3.7,9,01,10,co
21,4.5,9,02,10,co
26,6.3,9,03,10,co
22,5.6,9,04,10,co
25,6.6,9,01,12,co
35,8.7,9,02,12,co
19,5.1,9,03,12,co
0,0.0,9,04,12,co
12,1.5,9,01,13,co
16,3.1,9,02,13,co
18,4.5,9,03,13,co
20,6.2,9,04,13,co
22,4.3,9,01,14,co
37,10.3,9,02,14,co
36,11.0,9,03,14,co
26,9.0,9,04,14,co
17,3.7,9,01,15,co
27,5.8,9,02,15,co
20,6.1,9,03,15,co
17,5.9,9,04,15,co
21,5.1,9,01,16,co
30,7.0,9,02,16,co
41,9.8,9,03,16,co
32,9.7,9,05,16,co
13,2.7,9,01,09,co
22,4.8,9,02,09,co
25,5.8,9,03,09,co
30,7.5,9,04,09,co
27,9.6,9,05,09,co
0,0.0,9,06,09,co
21,4.7,9,01,10,co
23,5.5,9,02,10,co
27,6.6,9,03,10,co
32,8.6,9,04,10,co
25,9.4,9,05,10,co
0,0.0,9,06,10,co
24,5.0,9,01,11,co
32,6.9,9,02,11,co
41,9.6,9,03,11,co
42,11.9,9,04,11,co
48,15.4,9,05,11,co
19,7.3,9,06,11,co
27,5.9,9,01,12,co
33,7.7,9,02,12,co
44,10.4,9,03,12,co
29,9.3,9,04,12,co
2,0.9,9,05,12,co
0,0.0,9,06,12,co
12,2.2,9,01,13,co
15,2.9,9,02,13,co
21,4.1,9,03,13,co
25,6.3,9,04,13,co
42,10.4,9,05,13,co
0,0.0,9,06,13,co
19,3.7,9,01,14,co
38,7.7,9,02,14,co
50,12.3,9,03,14,co
48,14.6,9,04,14,co
32,13.8,9,05,14,co
0,0.0,9,06,14,co
21,3.9,9,01,15,co
24,5.5,9,02,15,co
33,8.1,9,03,15,co
32,10.2,9,04,15,co
30,12.2,9,05,15,co
0,0.0,9,06,15,co
27,5.8,9,01,16,co
31,7.1,9,02,16,co
38,9.4,9,03,16,co
52,14.3,9,04,16,co
60,16.1,9,05,16,co
0,0.0,9,06,16,co
,3.2,9,01,00,co
,6.2,9,02,00,co
,8.8,9,03,00,co
,14.1,9,04,00,co
,5.6,9,05,00,co
,0.0,9,06,00,co
,4.9,9,01,01,co
,7.3,9,02,01,co
,8.9,9,03,01,co
,9.6,9,04,01,co
,6.0,9,05,01,co
,0.0,9,06,01,co
,5.1,9,01,02,co
,5.9,9,02,02,co
,7.1,9,03,02,co
,6.1,9,04,02,co
,0.0,9,05,02,co
,0.0,9,06,02,co
,6.6,9,01,03,co
,6.7,9,02,03,co
,8.0,9,03,03,co
,11.4,9,04,03,co
,6.9,9,05,03,co
,0.0,9,06,03,co
,6.5,9,01,04,co
,8.6,9,02,04,co
,11.9,9,03,04,co
,11.0,9,04,04,co
,9.1,9,05,04,co
,0.0,9,06,04,co
27,5.0,9,01,05,co
42,9.6,9,02,05,co
,12.1,9,03,05,co
59,16.8,9,04,05,co
189,12.8,9,05,05,co
0,0.0,9,06,05,co
189,5.5,9,01,06,co
,8.2,9,02,06,co
33,8.7,9,03,06,co
46,14.7,9,04,06,co
8,3.3,9,05,06,co
0,0.0,9,06,06,co
23,5.2,9,01,07,co
36,8.0,9,02,07,co
46,10.2,9,03,07,co
27,9.3,9,04,07,co
17,6.5,9,05,07,co
0,0.0,9,06,07,co
29,6.1,9,01,08,co
,10.5,9,02,08,co
57,14.9,9,03,08,co
,16.0,9,04,08,co
33,12.8,9,05,08,co
1,0.0,9,06,08,co
34,8.1,9,01,09,co
40,10.8,9,02,09,co
42,12.1,9,03,09,co
41,13.9,9,04,09,co
14,6.2,9,05,09,co
0,0.0,9,06,09,co
26,5.5,9,01,10,co
32,7.5,9,02,10,co
42,10.4,9,03,10,co
53,15.3,9,04,10,co
20,6.4,9,05,10,co
0,0.0,9,06,10,co
36,6.8,9,01,11,co
42,10.0,9,02,11,co
49,12.9,9,03,11,co
43,14.5,9,04,11,co
39,15.9,9,05,11,co
6,3.0,9,06,11,co
20,5.1,9,01,12,co
33,7.1,9,02,12,co
46,9.6,9,03,12,co
24,8.5,9,04,12,co
0,0.0,9,05,12,co
0,0.0,9,06,12,co
19,3.2,9,01,13,co
29,5.5,9,02,13,co
39,8.2,9,03,13,co
31,9.3,9,04,13,co
10,3.9,9,05,13,co
0,0.0,9,06,13,co
25,5.6,9,01,14,co
40,7.2,9,02,14,co
49,10.8,9,03,14,co
44,12.6,9,04,14,co
30,9.9,9,05,14,co
0,0.0,9,06,14,co
30,7.9,9,01,15,co
31,8.9,9,02,15,co
46,11.6,9,03,15,co
26,10.6,9,04,15,co
8,3.1,9,05,15,co
0,0.0,9,06,15,co
32,7.5,9,01,16,co
51,11.2,9,02,16,co
39,12.9,9,03,16,co
43,15.0,9,04,16,co
27,10.8,9,05,16,co
0,0.0,9,06,16,co
37,9.4,10,02,00,co
42,13.1,10,03,00,co
32,13.3,10,04,00,co
33,6.9,10,01,01,co
41,10.1,10,02,01,co
46,12.5,10,03,01,co
36,13.3,10,04,01,co
27,4.9,10,01,02,co
41,7.5,10,02,02,co
39,10.5,10,03,02,co
7,2.7,10,04,02,co
31,7.1,10,01,03,co
46,10.3,10,02,03,co
50,13.7,10,03,03,co
37,14.5,10,05,03,co
33,7.5,10,01,04,co
40,9.7,10,02,04,co
36,10.5,10,03,04,co
26,10.3,10,04,04,co
33,7.7,10,01,05,co
40,10.7,10,02,05,co
42,12.1,10,03,05,co
36,13.5,10,04,05,co
40,9.0,10,01,06,co
46,11.2,10,01,06,co
48,12.9,10,03,06,co
50,15.6,10,03,06,co
33,12.8,10,04,06,co
38,12.9,10,03,07,co
36,13.8,10,04,07,co
36,9.8,10,01,08,co
55,15.8,10,02,08,co
62,20.0,10,03,08,co
56,22.5,10,04,08,co
28,6.0,10,01,10,co
40,8.1,10,02,10,co
42,10.8,10,03,10,co
27,9.4,10,04,10,co
31,5.2,10,01,12,co
33,6.5,10,02,12,co
24,5.8,10,03,12,co
4,0.9,10,04,12,co
23,4.0,10,01,13,co
32,6.2,10,02,13,co
38,9.6,10,03,13,co
43,13.2,10,04,13,co
33,7.6,10,01,14,co
50,12.4,10,02,14,co
57,15.5,10,03,14,co
38,13.9,10,04,14,co
34,7.8,10,01,15,co
46,10.9,10,02,15,co
42,12.0,10,03,15,co
30,11.0,10,04,15,co
39,7.9,10,01,16,co
42,9.8,10,02,16,co
53,13.1,10,03,16,co
44,13.8,10,04,16,co
,4.7,10,01,00,co
,8.0,10,02,00,co
,10.9,10,03,00,co
,14.2,10,04,00,co
,10.9,10,05,00,co
,0.0,10,06,00,co
,6.8,10,01,01,co
,8.5,10,02,01,co
,11.0,10,03,01,co
,14.3,10,04,01,co
,11.3,10,05,01,co
,0.0,10,06,01,co
,5.5,10,01,02,co
,7.0,10,02,02,co
,9.9,10,03,02,co
,11.3,10,04,02,co
,2.5,10,05,02,co
,0.0,10,06,02,co
,8.0,10,01,03,co
,9.1,10,02,03,co
,12.7,10,03,03,co
,16.2,10,04,03,co
,15.9,10,05,03,co
,0.0,10,06,03,co
,7.2,10,01,04,co
,9.1,10,02,04,co
,11.9,10,03,04,co
,12.9,10,04,04,co
,12.6,10,05,04,co
,0.0,10,06,04,co
,7.2,10,01,05,co
,11.0,10,02,05,co
,12.8,10,03,05,co
,15.3,10,04,05,co
,13.6,10,05,05,co
,0.0,10,06,05,co
,8.9,10,01,06,co
,11.5,10,02,06,co
,13.8,10,03,06,co
,15.9,10,04,06,co
,12.1,10,05,06,co
,0.0,10,06,06,co
34,7.6,10,01,07,co
42,10.4,10,02,07,co
56,13.5,10,03,07,co
51,15.4,10,04,07,co
33,11.7,10,05,07,co
1,0.0,10,06,07,co
37,8.6,10,01,08,co
54,13.8,10,02,08,co
66,19.0,10,03,08,co
76,23.5,10,04,08,co
57,23.5,10,05,08,co
13,5.6,10,06,08,co
40,10.6,10,01,09,co
53,14.1,10,02,09,co
60,16.8,10,03,09,co
63,19.7,10,04,09,co
43,15.8,10,05,09,co
0,0.0,10,06,09,co
,7.6,10,01,10,co
34,9.4,10,02,10,co
50,12.8,10,03,10,co
48,15.8,10,04,10,co
36,12.7,10,05,10,co
0,0.0,10,06,10,co
41,9.3,10,01,11,co
49,12.6,10,02,11,co
58,16.4,10,03,11,co
64,20.1,10,04,11,co
69,24.8,10,05,11,co
26,10.9,10,06,11,co
22,3.9,10,01,12,co
34,6.8,10,02,12,co
45,9.8,10,03,12,co
30,8.9,10,04,12,co
2,0.9,10,05,12,co
0,0.0,10,06,12,co
19,3.1,10,01,13,co
31,4.9,10,02,13,co
37,7.3,10,03,13,co
40,11.1,10,04,13,co
38,12.1,10,05,13,co
0,0.0,10,06,13,co
29,6.7,10,01,14,co
57,11.8,10,02,14,co
55,15.3,10,03,14,co
63,19.5,10,04,14,co
54,18.3,10,05,14,co
1,0.1,10,06,14,co
38,8.8,10,01,15,co
39,10.3,10,02,15,co
52,13.1,10,03,15,co
44,15.0,10,04,15,co
34,12.9,10,05,15,co
2,1.2,10,06,15,co
33,6.9,10,01,16,co
51,10.7,10,02,16,co
46,12.2,10,03,16,co
60,15.0,10,04,16,co
50,17.0,10,05,16,co
0,0.0,10,06,16,co
36,7.0,9,01,00,co
33,9.6,9,02,00,co
44,13.3,9,03,00,co
10,4.0,9,04,00,co
36,7.2,9,01,01,co
39,8.4,9,02,01,co
36,10.9,9,03,01,co
21,8.2,9,04,01,co
25,6.1,9,02,02,co
31,8.0,9,05,02,co
19,6.4,9,04,02,co
0,0.0,9,04,02,co
29,7.9,9,01,03,co
42,11.2,9,02,03,co
51,12.8,9,03,03,co
14,4.8,9,04,03,co
